"rep","d","ang","ang_deg","method","rJ","rI1","rI2","eJ1","eJ2","eI1","eI2","time","error"
72,1,0.785398163397448,45,"BIDIFAC+",7,5,7,0.0788961510329565,0.0720918877487302,0.138691767661493,0.0601484308604725,369.056,NA
73,1,0.785398163397448,45,"BIDIFAC+",7,5,6,0.0654870924489375,0.0706098207213001,0.132443673447283,0.0607137493874451,344.856,NA
74,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0639074535167004,0.0697418478395808,0.131046786093309,0.0597528750514057,404.348999999998,NA
75,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0653359415604493,0.0677921586445477,0.12691119402965,0.059976519664586,382.157999999999,NA
76,1,0.785398163397448,45,"BIDIFAC+",7,4,7,0.066645497486908,0.0706357902083612,0.128371637131376,0.0602224677878144,340.651000000002,NA
77,1,0.785398163397448,45,"BIDIFAC+",7,4,7,0.0713567764498323,0.0712825654304722,0.134955653223993,0.0602272100477503,368.355,NA
78,1,0.785398163397448,45,"BIDIFAC+",6,5,8,0.0734026343018684,0.0731560048573695,0.134919835539483,0.0603026916981073,363.722999999998,NA
79,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0685092636859784,0.0740740383121923,0.133883097618173,0.0627726215900889,376.470000000001,NA
80,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0664517536778961,0.0706813277088299,0.129109418594228,0.0608107645502071,383.439000000002,NA
81,1,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0706063229844051,0.0737489156757853,0.134638134009018,0.0625240249291396,386.569000000003,NA
82,1,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0713227733146061,0.0733601813199737,0.134442077162027,0.061685618860093,371.432000000001,NA
83,1,0.785398163397448,45,"BIDIFAC+",7,5,7,0.0650067300731053,0.0698523742101462,0.127892513191807,0.0613794628689068,352.411,NA
84,1,0.785398163397448,45,"BIDIFAC+",7,4,7,0.0763974016242751,0.0718455307334652,0.136922712359157,0.0619004730064902,355.977999999999,NA
85,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0662189705815068,0.0724716202113722,0.132407227279186,0.0616513932849769,383.490000000002,NA
86,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0761533276692435,0.0713361067418528,0.136788516188722,0.0614727405944015,334.898000000001,NA
87,1,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0680761844081648,0.0726409563083448,0.130403534279717,0.0603810629151628,388.529000000002,NA
88,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.076837542880158,0.0711140453900068,0.13668473662311,0.0589513792386376,359.768,NA
89,1,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0659882822744315,0.0707684049575901,0.132766084778328,0.0610796637676765,361.478999999999,NA
90,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0727920733087937,0.0717809848836588,0.134764918635916,0.0608805705323845,345.125,NA
91,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0660093160349733,0.0699653649099983,0.130982802141241,0.0606812314163443,369.527000000002,NA
92,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0794368709155075,0.073661634396511,0.140007217482985,0.060386790049906,368.600999999999,NA
93,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.073632608938123,0.0716489868519849,0.134056658320483,0.0601871881862298,380.971999999998,NA
94,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0656200828145558,0.071643527339707,0.132623144346376,0.0610703098788285,387.690999999999,NA
95,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.066833278965733,0.0714868701567118,0.131610211982196,0.0602660541231671,360.192999999999,NA
96,1,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0686897663580934,0.0711410252895902,0.12929138696854,0.0584106866526135,361.309999999998,NA
97,1,0.785398163397448,45,"BIDIFAC+",6,4,6,0.062650952060807,0.0701487903859494,0.12856019318832,0.0605657982701959,329.623000000003,NA
98,1,0.785398163397448,45,"BIDIFAC+",6,5,7,0.069265846936335,0.0712897102037107,0.130655434441048,0.0622116658215007,363.412,NA
99,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0773786717778409,0.0717536280141223,0.138149850229689,0.0601976832939984,386.513999999999,NA
100,1,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0801041028360224,0.075735115976051,0.139547488258919,0.0611024716033997,383.371999999999,NA
1,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0490283216986298,0.0554303466015637,0.0859522977279448,0.0353964232566591,752.221000000001,NA
2,2,0.785398163397448,45,"BIDIFAC+",7,4,6,0.0521461516010389,0.0563485620625318,0.0903650172593332,0.0359148825697453,750.016,NA
3,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0491793781957409,0.0555637123531069,0.0861935544633982,0.035551341062218,765.786,NA
4,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0558371385887068,0.0569788837621821,0.0928519458597241,0.0357262950605338,760.944000000003,NA
5,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0516956590629476,0.0557217311410156,0.0870880776536357,0.0354538001599152,734.792000000001,NA
6,2,0.785398163397448,45,"BIDIFAC+",6,4,8,0.0529320941138371,0.0548163899188357,0.0889176469992368,0.0354024333129071,712.164000000001,NA
7,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0495447852343653,0.0559392420943294,0.0873829422472687,0.0355953555995961,736.851000000002,NA
8,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0566800741895402,0.0562710594634725,0.0912811226235808,0.0357397317996354,785.390000000003,NA
9,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0513206624197345,0.0561662241280645,0.0875762023503289,0.0358309510359935,735.496999999999,NA
10,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0571439414163187,0.0557317752017622,0.0919117771707476,0.0357823906183315,728.255000000001,NA
11,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0500860949355075,0.0566341409773784,0.0873314028001936,0.035563091538179,757.181999999997,NA
12,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0524392013327416,0.0556596559448293,0.0892547613419357,0.035523249966215,749.819,NA
13,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0493885723027487,0.0561612326608194,0.0883412611890963,0.0358704220310139,720.279999999999,NA
14,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0490444369700752,0.0548608367265404,0.0856561123469517,0.0354984627779401,724.975999999999,NA
15,2,0.785398163397448,45,"BIDIFAC+",7,4,7,0.0495196438699452,0.055959198955126,0.0864335691167571,0.0356123955521249,766.192999999999,NA
16,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0497615475409902,0.0559000890637318,0.0869966159632943,0.0352346592510333,751.976000000002,NA
17,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0506950734333652,0.0563010716837783,0.0870399420404393,0.0355396948008774,651.954000000002,NA
18,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0496743047751659,0.0551611986663312,0.0870848068931106,0.0352293629893872,804.026999999998,NA
19,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0520038013277809,0.0556327061640817,0.0878029579428336,0.0356829164789124,730.102000000003,NA
20,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0497261077316269,0.0541995128801169,0.0858746429991436,0.0347723097656148,808.82,NA
21,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0506508396957805,0.0552620955573196,0.0864567992098835,0.0359717563839585,760.712,NA
22,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0509030486763122,0.0564961658381851,0.0874545715230281,0.0359142247258475,793.192999999999,NA
23,2,0.785398163397448,45,"BIDIFAC+",7,4,6,0.0490950147657666,0.0556462793969819,0.0871221322154691,0.0352608382746083,767.444,NA
24,2,0.785398163397448,45,"BIDIFAC+",7,4,6,0.054346098191972,0.0551355786213703,0.0889153073078174,0.0356299847113641,791.755999999998,NA
25,2,0.785398163397448,45,"BIDIFAC+",7,5,7,0.0512002257207989,0.056060464275691,0.0866963965900526,0.0356453051229894,770.012000000002,NA
26,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0485298874164741,0.0544325718685471,0.0861567179787614,0.0352812533917508,764.432000000001,NA
27,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0513784102775281,0.0565408600579751,0.0875704471961774,0.0359773877893749,749.941000000003,NA
28,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0533984846515823,0.0550429731381059,0.0892295336477131,0.0355936458819103,735.029000000002,NA
29,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0497885393536067,0.0551049351284596,0.0855295348315158,0.0352039114442137,795.743999999999,NA
30,2,0.785398163397448,45,"BIDIFAC+",7,4,6,0.0498744084733042,0.0546896780851756,0.0863440955686075,0.0353069926457018,734.729999999996,NA
31,2,0.785398163397448,45,"BIDIFAC+",7,5,7,0.0512463690420386,0.0541599988183999,0.0861912134253012,0.0348760019222453,801.996000000003,NA
32,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0511214206960418,0.0561929653774159,0.087211425721684,0.0360474804525633,777.667000000001,NA
33,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0550683384180517,0.0559102296514281,0.089632561305645,0.0355384071655573,755.056000000004,NA
34,2,0.785398163397448,45,"BIDIFAC+",7,4,6,0.0523920037762619,0.0553875979697943,0.0879497057528289,0.0356101425592662,743.386000000002,NA
35,2,0.785398163397448,45,"BIDIFAC+",7,4,7,0.0516239713834592,0.0559592994494556,0.0880631897085624,0.0358560962465812,758.131000000001,NA
36,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0512393392287682,0.0555597479251966,0.087700004796924,0.0353764826674186,755.081999999999,NA
37,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0499533758702503,0.0557051812152575,0.087225198742645,0.0353576657029673,735.288999999997,NA
38,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0490617776063765,0.0552697083183155,0.0858630185669298,0.035445996204122,734.846000000001,NA
39,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0496938491125415,0.0553850846657187,0.0877509900658803,0.0358024928172591,768.102000000003,NA
40,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0524276155153766,0.0559536921180825,0.0891292476122821,0.0357915617708145,740.699999999997,NA
41,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0500015998893237,0.0561048780246323,0.0869743570095454,0.0360093098002575,770.358000000004,NA
42,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0542816385467863,0.0545761862073971,0.0892260867185356,0.0352356009052677,718.487999999998,NA
43,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0543772708608149,0.0556736607801044,0.0891001927808856,0.0359643198286566,753.398999999998,NA
44,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0498002395233259,0.0549804090438448,0.0855977260289499,0.0352534059049288,753.122000000003,NA
45,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0497998059122065,0.0548520402710416,0.0861608569707916,0.0353260250911953,762.614000000001,NA
46,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0523383013787289,0.0558783799766943,0.0880169932641588,0.0356201566847858,768.990999999998,NA
47,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0505675793481985,0.0559208468238088,0.0871486267963731,0.035783070188666,824.284,NA
48,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.05158592484174,0.0567144854458362,0.0890051588011479,0.0355265777875921,724.297999999999,NA
49,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0503770986352123,0.0546098304984782,0.0868591391109261,0.0351885488413412,768.105000000003,NA
50,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0521671309660657,0.055810835926356,0.087947991494001,0.0354768533469541,760.220000000001,NA
51,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.049056271128951,0.0547031684164295,0.0857905736049127,0.0356566410838883,741.212,NA
52,2,0.785398163397448,45,"BIDIFAC+",7,5,7,0.0490656868814026,0.0550757999268479,0.0863734703667908,0.0351620858440966,743.811999999998,NA
53,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0504907373533868,0.0551311388670087,0.0869043945956347,0.0357239241770846,757.381000000001,NA
54,2,0.785398163397448,45,"BIDIFAC+",7,4,6,0.0504391812111043,0.0559280932910381,0.0868599029122024,0.0356101851787159,761.341,NA
55,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0492883209638061,0.0555173245250459,0.0872670522336002,0.0358078083831498,751.343000000001,NA
56,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0494708290847667,0.0555838914902567,0.0873318757361716,0.0355618606276652,734.023999999998,NA
57,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.055073866194136,0.0552812914988941,0.0897123450683861,0.035384753723846,755.849999999999,NA
58,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0501878404445058,0.0559846479594966,0.0885394699191419,0.036013187054107,729.468000000001,NA
59,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0562093081815883,0.0562199412393234,0.0914989823056298,0.0359877697019631,730.450000000004,NA
60,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0498652905447745,0.0563591484817159,0.0877810459880294,0.0362779896098374,708.647999999994,NA
61,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0510085704600081,0.0550404933320852,0.0877248339522398,0.0352561094271352,749.841,NA
62,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0492634839781999,0.0556008610924813,0.0870307800944171,0.0360844296373339,774.442999999999,NA
63,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0535436155019817,0.0548698242494893,0.0891903520710888,0.0354890339585296,751.148000000001,NA
64,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0545366104138645,0.0557184966299317,0.0903703286857742,0.0359094966602953,741.093000000001,NA
65,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0500484253548776,0.0564550526595976,0.0879489214672545,0.0359141394557362,732.029000000002,NA
66,2,0.785398163397448,45,"BIDIFAC+",7,4,7,0.0517007596460118,0.0553850784679625,0.0884538705201464,0.035476977450777,776.527000000002,NA
67,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0522509311894406,0.0563621130840869,0.0890279853001041,0.0358935302485287,743.415999999997,NA
68,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0501778674835282,0.0570929193692467,0.0877575842689587,0.0359452729347005,794.129000000001,NA
69,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0521037233284602,0.0561395965808212,0.0885950433040342,0.0354840526952146,753.353000000003,NA
70,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0489986792567048,0.0549629061405159,0.0861194942410492,0.0357394430040639,731.813999999998,NA
71,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0549634097427207,0.0563936622964674,0.0899799508523564,0.0356041983458256,776.987000000001,NA
72,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0474728047721007,0.0539824735214797,0.0853835084094737,0.0352485257659756,796.763000000006,NA
73,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0483769538032368,0.0547235111281512,0.0856329223881187,0.0349422060956394,777.950999999994,NA
74,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0486500114344865,0.0550758112261307,0.0875923287682598,0.0358297661360937,795.042999999998,NA
75,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0496889429753917,0.0558827225248212,0.0875970405689838,0.0355271439114989,802.254999999997,NA
76,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0512684762803843,0.0552173073196586,0.0867648674095786,0.0355636784180035,774.939999999995,NA
77,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0489466514580985,0.0544373162905392,0.0858665538105153,0.0349530821919137,778.078999999998,NA
78,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0541047044238511,0.0566162381293053,0.0901317067234691,0.0356040275606703,759.969999999994,NA
79,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0508846077960083,0.0556892479713054,0.0876527011667428,0.035296965623161,740.334000000003,NA
80,2,0.785398163397448,45,"BIDIFAC+",6,5,8,0.0543634721949629,0.0550537567104959,0.0892217375657858,0.0349913068156455,772.319000000003,NA
81,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0550643819540997,0.0563879354141384,0.0912331932183856,0.0354171361309997,749.775999999998,NA
82,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0547137539272465,0.0557174518183986,0.0893389506174512,0.0357929166830686,719.421000000002,NA
83,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0504947148897243,0.0560880716078379,0.0867173878019334,0.035384367526659,771.921999999999,NA
84,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.050868076263679,0.0557087574739511,0.0880000253671964,0.0355762121339194,762.938000000002,NA
85,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.049357238751576,0.0554045000846842,0.0865136838767868,0.0358300422301406,784.067999999999,NA
86,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0499347489606194,0.0547245696378008,0.0868769579481723,0.0354753074489744,778.444000000003,NA
87,2,0.785398163397448,45,"BIDIFAC+",6,5,6,0.0509530063804532,0.0553686341752045,0.0876341375922788,0.0355999006314896,781.387000000002,NA
88,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.048878742221627,0.0561632374698356,0.0866263174055548,0.0354422845442533,800.616999999998,NA
89,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0555267941791092,0.0558930638738994,0.0909035246104458,0.0354739928845571,766.220000000001,NA
90,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0555181087972509,0.0557643869935425,0.0904426523877648,0.0356270205904982,735.752999999997,NA
91,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0522102432874304,0.0553587627515587,0.0875914091120748,0.0359144552449039,793.391000000003,NA
92,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0495161685339184,0.0544309976578469,0.0866443560481804,0.0349983208608407,803.846000000005,NA
93,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0514891614111463,0.0567147800661784,0.0879022971800839,0.0357005952851243,704.751000000004,NA
94,2,0.785398163397448,45,"BIDIFAC+",7,5,7,0.049967379834408,0.0559710497478807,0.0873281407184862,0.0356667266592085,737.317999999999,NA
95,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.053403453725627,0.0546169992657066,0.0889222997962965,0.0350967668312111,751.725999999995,NA
96,2,0.785398163397448,45,"BIDIFAC+",6,5,7,0.0520040113223438,0.0561159476159693,0.0885154367358006,0.0357653400590759,789.337,NA
97,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.04668084134118,0.0534327638139724,0.0833577048664067,0.0349442193812225,794.794999999998,NA
98,2,0.785398163397448,45,"BIDIFAC+",7,4,7,0.049723725980359,0.0562443502256246,0.0878610212815623,0.0354565915755191,726.245000000003,NA
99,2,0.785398163397448,45,"BIDIFAC+",6,4,6,0.0524988868759895,0.0557050246648522,0.0892097931786868,0.0349763096801635,820.975999999995,NA
100,2,0.785398163397448,45,"BIDIFAC+",6,4,7,0.0541677426038382,0.0550775700724126,0.0908833800741076,0.0352068086926161,771.029999999999,NA
1,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,3,0.776515103587501,0.798445366889514,0.67701159752343,0.717719424047309,35.9729999999981,NA
2,0.1,1.17809724509617,67.5,"BIDIFAC+",3,3,4,0.778335821623828,0.787137250463611,0.704980740072292,0.711960112867189,20.7979999999952,NA
3,0.1,1.17809724509617,67.5,"BIDIFAC+",5,2,4,0.80219477454395,0.800252155886249,0.715621187414914,0.700846711827385,32.6169999999984,NA
4,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.764302691790781,0.770143809736053,0.68176305905854,0.715725018786624,33.8110000000015,NA
5,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.789735894492959,0.78454474210951,0.704511716406586,0.714223361568337,34.8000000000029,NA
6,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,4,0.773737616108618,0.772886621453769,0.700549836432195,0.696803972592071,33.1650000000009,NA
7,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,3,0.798716745363295,0.796568808050959,0.691643336872788,0.689775817624615,32.6739999999991,NA
8,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,3,0.804684411723996,0.800170951552291,0.675020270356712,0.696373285560669,39.0550000000003,NA
9,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.748421385135919,0.769869904665492,0.688012328569023,0.699878066089151,35.5390000000043,NA
10,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,5,0.805372036454727,0.811611726369986,0.739179098249736,0.70989854058449,32.5710000000036,NA
11,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,3,0.815753864611428,0.819674684616858,0.749078160290034,0.728373642071251,32.0250000000015,NA
12,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.759796913126769,0.756154613451918,0.730549713135236,0.695889621993068,30.2019999999975,NA
13,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,3,0.791589140394748,0.807120445506438,0.691930160644783,0.690679042374139,27.4700000000012,NA
14,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.799426074202539,0.815792299074362,0.705852898473251,0.721279184227938,36.1699999999983,NA
15,0.1,1.17809724509617,67.5,"BIDIFAC+",5,2,4,0.787547696917476,0.789493430066512,0.678761064694741,0.711795398546106,36.226999999999,NA
16,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.782939241831495,0.771489011804085,0.708485315981781,0.725431453812681,34.4689999999973,NA
17,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,3,0.792267657595786,0.79881209478706,0.689038546122474,0.719949522895357,35.4760000000024,NA
18,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.773041826618096,0.761728109988281,0.728000561423639,0.684887215813259,34.1990000000005,NA
19,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.760185907761381,0.763721049499874,0.695998741665671,0.734613446224668,38.9570000000022,NA
20,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,3,0.782322152133721,0.791987899188803,0.709660574881861,0.692293825393295,35.2969999999987,NA
21,0.1,1.17809724509617,67.5,"BIDIFAC+",3,3,3,0.790311000912393,0.791428538091082,0.688510376246139,0.696190407544111,38.6759999999995,NA
22,0.1,1.17809724509617,67.5,"BIDIFAC+",5,2,3,0.811552562413194,0.810053716489205,0.723067702333553,0.680032063965907,39.2720000000045,NA
23,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.780560642016605,0.784953591112875,0.678954922080883,0.702325749317123,27.1180000000022,NA
24,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.792595927031131,0.805766771663745,0.689743647251999,0.710172966639014,37.4700000000012,NA
25,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.774722238248111,0.779042737973256,0.69296725269528,0.693952452157366,35.3210000000036,NA
26,0.1,1.17809724509617,67.5,"BIDIFAC+",3,3,4,0.790490809714173,0.795410846623725,0.675938809406408,0.697486439775029,32.4940000000061,NA
27,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,3,0.759041276972552,0.764398291934345,0.729303189260048,0.694047469431364,35.2039999999979,NA
28,0.1,1.17809724509617,67.5,"BIDIFAC+",3,3,3,0.754197524176379,0.761361496521828,0.70548477166137,0.696128380349013,29.0360000000001,NA
29,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,3,0.758087987824189,0.756135373047007,0.718643682743097,0.696213857130965,31.6430000000037,NA
30,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.750180288819579,0.759750869646413,0.701303022349976,0.708243476854758,25.6739999999991,NA
31,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,3,0.770122091659275,0.776346130160745,0.704453704741579,0.70930199384587,37.2690000000002,NA
32,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.823999162282168,0.821531374437972,0.685262689375212,0.680931451464501,38.3240000000005,NA
33,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.781872974364788,0.773146254328837,0.690055620612481,0.722763745797905,33.0139999999956,NA
34,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.78374676381368,0.795035594505174,0.67352167109853,0.726446390224949,35.5820000000022,NA
35,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,3,0.769146326984078,0.775954549022779,0.710691012638498,0.705757970342784,33.9959999999992,NA
36,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,5,0.778788513084836,0.78176919402771,0.699339613272576,0.719391826744164,36.4209999999948,NA
37,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.746591323069021,0.761573326616858,0.711132612433519,0.685128931128167,26.6370000000024,NA
38,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.771474782872787,0.770996534871152,0.68177566000582,0.719921094759129,34.7699999999968,NA
39,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.815262292258989,0.815651258141479,0.696474482333179,0.705637028493098,34.25,NA
40,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,3,0.75783177301785,0.766284795153375,0.69152841655837,0.71013031509014,35.2639999999956,NA
41,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.767756091093937,0.757244440366522,0.693870060118426,0.676129631563251,38.4200000000055,NA
42,0.1,1.17809724509617,67.5,"BIDIFAC+",5,2,3,0.79099932917436,0.811141634833792,0.707997246173632,0.720865072530198,29.5679999999993,NA
43,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,3,0.781953956079285,0.7781540813924,0.683938345920128,0.727695674971905,36.614999999998,NA
44,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.823745857339354,0.814565084431686,0.711850911067192,0.703314817678393,25.3260000000009,NA
45,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,5,0.801299897019309,0.799949792502852,0.661275776998306,0.691091850030135,33.726999999999,NA
46,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,3,0.750328449619475,0.765261285034838,0.692002977499935,0.71782825143131,28.0669999999955,NA
47,0.1,1.17809724509617,67.5,"BIDIFAC+",5,3,4,0.766616506631444,0.773536157333978,0.717073510121288,0.690320282719086,27.7979999999952,NA
48,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,3,0.790431400333796,0.815698204258008,0.668319028244895,0.723331707005207,39.3660000000018,NA
49,0.1,1.17809724509617,67.5,"BIDIFAC+",4,2,4,0.779354658599482,0.784773774539582,0.674540547879267,0.701800610425774,27.2920000000013,NA
50,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,4,0.767171032536972,0.784690913630594,0.70980332954351,0.683237890612168,32.1630000000005,NA
51,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.750311038775598,0.750893783339391,0.725802380009634,0.709648254543793,34.7870000000039,NA
52,0.1,1.17809724509617,67.5,"BIDIFAC+",4,3,4,0.786946145465307,0.795131517067624,0.698154489454296,0.708356537041305,38.8680000000022,NA
53,0.1,1.17809724509617,67.5,"BIDIFAC+",3,2,4,0.777672320772889,0.792559225390334,0.678065973348868,0.70071164149343,31.6500000000015,NA
54,0.1,1.17809724509617,67.5,"BIDIFAC+",5,2,4,0.778052241337886,0.788993880630704,0.709335071809725,0.688699024948641,36.6679999999978,NA
55,0.1,1.17809724509617,67.5,"BIDIFAC+",5,3,4,0.756540632394051,0.769217526224279,0.711210462138124,0.719549557348103,32.0069999999978,NA
